onset	duration	ACC	RT	condition
1057431	2000	1	752	1
1059715	2000	0	"""n/a"""	2
1061984	2000	1	595	1
1064237	2000	1	647	1
1066506	2000	0	"""n/a"""	2
1068774	2000	1	588	1
1071028	2000	1	"""n/a"""	2
1073280	2000	1	753	1
1075549	2000	0	0	1
1077833	2000	0	0	1
1080087	2000	1	"""n/a"""	2
1082355	2000	1	515	1
1084623	2000	0	0	1
1086892	2000	1	669	1
1089146	2000	0	"""n/a"""	2
1091398	2000	1	529	1
1093682	2000	1	419	1
1095935	2000	1	471	1
1098188	2000	1	861	1
1100473	2000	0	"""n/a"""	2
1102741	2000	1	450	1
1104994	2000	1	828	1
1107247	2000	1	460	1
1109531	2000	1	"""n/a"""	2
1111801	2000	1	542	1
1114054	2000	1	"""n/a"""	2
1116322	2000	1	767	1
1118590	2000	0	747	1
1120859	2000	1	"""n/a"""	2
1123145	2000	1	"""n/a"""	2
1125415	2000	1	498	1
1127700	2000	0	"""n/a"""	2
