onset	duration	ACC	RT	condition
516667	2000	0	"""n/a"""	2
518903	2000	1	758	1
521138	2000	1	532	1
523390	2000	1	"""n/a"""	2
525643	2000	1	878	1
527927	2000	0	418	1
530180	2000	1	314	1
532449	2000	0	"""n/a"""	2
534702	2000	1	611	1
536970	2000	1	271	1
539223	2000	0	0	1
541491	2000	1	"""n/a"""	2
543744	2000	1	540	1
545996	2000	1	727	1
548249	2000	0	"""n/a"""	2
550501	2000	1	567	1
552769	2000	1	811	1
555022	2000	1	541	1
557291	2000	1	909	1
559575	2000	0	"""n/a"""	2
561828	2000	1	711	1
564097	2000	1	"""n/a"""	2
566350	2000	1	694	1
568634	2000	1	588	1
570887	2000	1	431	1
573140	2000	1	456	1
575424	2000	0	"""n/a"""	2
577693	2000	1	483	1
579946	2000	1	793	1
582215	2000	1	"""n/a"""	2
584468	2000	1	719	1
586736	2000	0	0	1
588972	2000	1	515	1
591225	2000	1	"""n/a"""	2
593492	2000	1	871	1
595745	2000	0	486	1
597998	2000	1	610	1
600282	2000	1	"""n/a"""	2
627010	2000	1	716	1
629279	2000	1	643	1
631547	2000	0	"""n/a"""	2
633783	2000	1	955	1
636035	2000	1	250	1
638288	2000	0	281	1
640572	2000	1	"""n/a"""	2
642825	2000	1	587	1
645061	2000	1	824	1
647312	2000	0	"""n/a"""	2
649566	2000	1	"""n/a"""	2
651818	2000	1	606	1
654087	2000	1	605	1
656356	2000	1	472	1
658624	2000	1	"""n/a"""	2
660877	2000	1	477	1
663146	2000	1	752	1
665430	2000	0	342	1
667684	2000	0	"""n/a"""	2
669936	2000	1	485	1
672205	2000	1	493	1
674473	2000	1	686	1
676726	2000	1	696	1
679011	2000	0	"""n/a"""	2
681264	2000	1	649	1
683532	2000	0	0	1
685768	2000	1	565	1
688021	2000	1	"""n/a"""	2
690288	2000	0	0	1
692541	2000	1	545	1
694810	2000	0	"""n/a"""	2
697063	2000	1	680	1
699315	2000	1	779	1
701584	2000	1	362	1
703837	2000	0	"""n/a"""	2
706088	2000	1	568	1
708341	2000	1	"""n/a"""	2
710593	2000	0	0	1
712845	2000	0	0	1
715097	2000	1	618	1
717349	2000	1	518	1
719617	2000	0	"""n/a"""	2
721886	2000	1	291	1
724139	2000	1	868	1
726392	2000	1	852	1
728676	2000	1	"""n/a"""	2
730929	2000	1	674	1
733198	2000	0	"""n/a"""	2
735451	2000	1	922	1
737703	2000	1	448	1
739955	2000	1	572	1
742208	2000	0	"""n/a"""	2
744460	2000	1	539	1
746728	2000	1	"""n/a"""	2
748981	2000	1	650	1
751233	2000	1	634	1
753486	2000	1	"""n/a"""	2
755754	2000	1	636	1
758006	2000	1	636	1
760274	2000	1	"""n/a"""	2
762527	2000	0	0	1
764764	2000	1	777	1
767048	2000	0	"""n/a"""	2
769301	2000	1	274	1
771553	2000	1	988	1
773805	2000	1	596	1
776057	2000	0	"""n/a"""	2
778310	2000	1	437	1
780579	2000	0	0	1
782831	2000	1	651	1
785099	2000	0	"""n/a"""	2
787352	2000	1	695	1
789604	2000	1	348	1
791857	2000	0	570	1
794125	2000	1	402	1
796394	2000	1	"""n/a"""	2
798647	2000	1	934	1
800931	2000	1	"""n/a"""	2
803184	2000	1	736	1
805437	2000	1	524	1
807706	2000	0	538	1
809974	2000	1	"""n/a"""	2
812243	2000	0	"""n/a"""	2
814496	2000	0	0	1
816748	2000	1	584	1
818983	2000	1	632	1
821252	2000	0	"""n/a"""	2
823505	2000	1	417	1
825789	2000	0	0	1
828026	2000	0	256	1
830311	2000	1	"""n/a"""	2
832564	2000	1	475	1
834848	2000	1	865	1
837101	2000	0	318	1
839370	2000	1	"""n/a"""	2
841623	2000	1	425	1
843891	2000	1	"""n/a"""	2
846144	2000	1	900	1
848413	2000	1	959	1
850682	2000	1	488	1
852951	2000	1	"""n/a"""	2
855203	2000	1	669	1
857456	2000	0	"""n/a"""	2
859707	2000	0	725	1
861959	2000	0	0	1
864228	2000	1	"""n/a"""	2
866496	2000	1	722	1
868733	2000	0	893	1
871018	2000	0	"""n/a"""	2
873254	2000	0	977	1
875506	2000	1	579	1
877759	2000	0	"""n/a"""	2
880027	2000	1	542	1
882280	2000	1	687	1
884549	2000	1	"""n/a"""	2
886801	2000	1	495	1
889070	2000	1	551	1
891322	2000	1	880	1
893574	2000	1	650	1
895827	2000	1	"""n/a"""	2
923821	2000	1	397	1
926090	2000	1	377	1
928374	2000	0	"""n/a"""	2
930627	2000	1	371	1
932880	2000	1	420	1
935149	2000	1	456	1
937433	2000	1	789	1
939687	2000	0	"""n/a"""	2
941955	2000	1	"""n/a"""	2
944208	2000	0	0	1
946492	2000	1	268	1
948746	2000	0	"""n/a"""	2
950998	2000	1	732	1
953282	2000	1	242	1
955535	2000	0	308	1
957804	2000	0	"""n/a"""	2
960057	2000	1	401	1
962342	2000	1	"""n/a"""	2
964610	2000	1	914	1
966864	2000	1	"""n/a"""	2
969116	2000	0	0	1
971385	2000	1	695	1
973669	2000	1	816	1
975923	2000	0	"""n/a"""	2
978175	2000	1	558	1
980444	2000	1	416	1
982728	2000	1	"""n/a"""	2
984998	2000	1	683	1
987250	2000	0	494	1
989518	2000	1	"""n/a"""	2
991787	2000	0	0	1
994024	2000	0	0	1
996292	2000	0	"""n/a"""	2
998561	2000	1	422	1
1000797	2000	1	154	1
1003049	2000	1	604	1
1005317	2000	0	"""n/a"""	2
1007570	2000	0	268	1
1009823	2000	1	821	1
1012092	2000	0	405	1
1014376	2000	0	"""n/a"""	2
1016629	2000	1	570	1
1018882	2000	0	0	1
1021166	2000	1	350	1
1023420	2000	0	"""n/a"""	2
1025672	2000	1	968	1
1027941	2000	1	487	1
1030210	2000	1	760	1
1032478	2000	1	702	1
1034747	2000	1	"""n/a"""	2
1037016	2000	1	471	1
1039284	2000	1	"""n/a"""	2
1041554	2000	1	604	1
1043806	2000	1	534	1
1046059	2000	1	490	1
1048343	2000	0	"""n/a"""	2
1050596	2000	1	674	1
1052849	2000	1	453	1
1055133	2000	1	575	1
1057402	2000	0	"""n/a"""	2
1059655	2000	1	667	1
1061908	2000	0	0	1
1064192	2000	0	"""n/a"""	2
1066445	2000	1	673	1
1068698	2000	1	683	1
1070967	2000	1	485	1
1073251	2000	1	"""n/a"""	2
1075521	2000	1	436	1
1077773	2000	1	643	1
1080041	2000	0	0	1
1082295	2000	1	"""n/a"""	2
1084563	2000	1	515	1
1086816	2000	0	0	1
1089100	2000	1	"""n/a"""	2
1091370	2000	1	724	1
1093623	2000	0	"""n/a"""	2
1095890	2000	1	733	1
1098143	2000	1	298	1
1100396	2000	0	343	1
1102665	2000	1	440	1
1104949	2000	0	"""n/a"""	2
1107202	2000	1	385	1
1109455	2000	0	0	1
1111739	2000	1	"""n/a"""	2
1114008	2000	0	"""n/a"""	2
1116261	2000	1	524	1
1118514	2000	0	0	1
1120798	2000	1	788	1
1123051	2000	1	690	1
1125320	2000	0	"""n/a"""	2
1127573	2000	1	516	1
1129857	2000	1	"""n/a"""	2
1132127	2000	1	542	1
1134379	2000	1	413	1
1136632	2000	1	742	1
1138916	2000	1	"""n/a"""	2
1141169	2000	1	511	1
1143438	2000	0	"""n/a"""	2
1145706	2000	1	527	1
1147975	2000	1	286	1
1150228	2000	1	276	1
1152497	2000	0	"""n/a"""	2
1154765	2000	1	531	1
1157034	2000	1	605	1
1159288	2000	0	"""n/a"""	2
1161540	2000	1	511	1
1163824	2000	1	500	1
1166078	2000	1	"""n/a"""	2
1168346	2000	0	0	1
1170599	2000	0	0	1
1172883	2000	0	0	1
1175137	2000	1	"""n/a"""	2
1177389	2000	1	357	1
1179658	2000	1	397	1
1181942	2000	1	756	1
1184196	2000	1	"""n/a"""	2
1186448	2000	1	553	1
1188732	2000	1	503	1
1190985	2000	0	0	1
1193254	2000	1	"""n/a"""	2
