onset	duration	ACC	RT	condition
559438	2000	1	"""n/a"""	2
561691	2000	1	617	1
563943	2000	1	935	1
566196	2000	0	"""n/a"""	2
568463	2000	1	724	1
570717	2000	0	"""n/a"""	2
616695	2000	0	0	1
618931	2000	1	570	1
621167	2000	1	"""n/a"""	2
623419	2000	1	579	1
625654	2000	1	317	1
627890	2000	1	556	1
630126	2000	1	"""n/a"""	2
632378	2000	0	0	1
634613	2000	1	270	1
636849	2000	1	416	1
639084	2000	1	627	1
641336	2000	0	"""n/a"""	2
643572	2000	1	649	1
645807	2000	1	714	1
648043	2000	0	"""n/a"""	2
650279	2000	1	557	1
652515	2000	1	"""n/a"""	2
654766	2000	0	0	1
657002	2000	1	798	1
659253	2000	0	"""n/a"""	2
661490	2000	0	0	1
663725	2000	1	821	1
665961	2000	1	928	1
668197	2000	0	"""n/a"""	2
670432	2000	1	783	1
672667	2000	0	0	1
674903	2000	0	697	1
677154	2000	1	"""n/a"""	2
679407	2000	1	545	1
681643	2000	1	860	1
683894	2000	1	"""n/a"""	2
686147	2000	0	0	1
688383	2000	0	603	1
690619	2000	1	583	1
692887	2000	1	"""n/a"""	2
695140	2000	0	0	1
697375	2000	1	565	1
699611	2000	1	641	1
701847	2000	0	"""n/a"""	2
704082	2000	1	376	1
706317	2000	1	778	1
708553	2000	1	864	1
710789	2000	0	0	1
713025	2000	1	"""n/a"""	2
715277	2000	0	"""n/a"""	2
717512	2000	0	487	1
719748	2000	1	"""n/a"""	2
722000	2000	1	572	1
724235	2000	1	454	1
726487	2000	0	"""n/a"""	2
728723	2000	1	484	1
730974	2000	1	"""n/a"""	2
733228	2000	1	911	1
735480	2000	1	687	1
737715	2000	1	548	1
739983	2000	0	"""n/a"""	2
742220	2000	1	601	1
744455	2000	1	797	1
746691	2000	1	763	1
748927	2000	0	"""n/a"""	2
751162	2000	1	576	1
753397	2000	1	727	1
755633	2000	1	904	1
757884	2000	1	"""n/a"""	2
760153	2000	0	891	1
762406	2000	1	718	1
764675	2000	0	"""n/a"""	2
766943	2000	0	"""n/a"""	2
769212	2000	1	599	1
771465	2000	0	0	1
773718	2000	0	0	1
775986	2000	0	"""n/a"""	2
778239	2000	1	711	1
780508	2000	1	640	1
782777	2000	0	581	1
785061	2000	1	"""n/a"""	2
787314	2000	0	0	1
789550	2000	1	459	1
791803	2000	1	"""n/a"""	2
794054	2000	1	476	1
796323	2000	0	0	1
798591	2000	1	936	1
800860	2000	0	"""n/a"""	2
803113	2000	0	0	1
805366	2000	1	600	1
807650	2000	0	0	1
809903	2000	1	645	1
812172	2000	1	"""n/a"""	2
814440	2000	0	0	1
816677	2000	0	0	1
818945	2000	1	"""n/a"""	2
821198	2000	1	805	1
823450	2000	1	580	1
825702	2000	1	467	1
827955	2000	1	774	1
830239	2000	1	"""n/a"""	2
832492	2000	1	605	1
834745	2000	1	366	1
837030	2000	1	337	1
839298	2000	1	"""n/a"""	2
841551	2000	1	475	1
843820	2000	0	"""n/a"""	2
846088	2000	1	429	1
848342	2000	0	"""n/a"""	2
850594	2000	1	610	1
852879	2000	0	"""n/a"""	2
855147	2000	0	0	1
857400	2000	1	330	1
859669	2000	0	"""n/a"""	2
861922	2000	1	342	1
864206	2000	1	261	1
866459	2000	1	284	1
868728	2000	1	"""n/a"""	2
870996	2000	0	679	1
873249	2000	0	0	1
875502	2000	0	288	1
877787	2000	1	"""n/a"""	2
880040	2000	1	777	1
882324	2000	1	562	1
884593	2000	1	"""n/a"""	2
937346	2000	0	0	1
939599	2000	1	493	1
941884	2000	0	"""n/a"""	2
944152	2000	1	404	1
946405	2000	1	371	1
948658	2000	1	548	1
950942	2000	1	882	1
953211	2000	1	"""n/a"""	2
955464	2000	1	654	1
957717	2000	1	262	1
960001	2000	1	285	1
962270	2000	0	"""n/a"""	2
964523	2000	1	467	1
966776	2000	1	231	1
969060	2000	1	501	1
971314	2000	1	"""n/a"""	2
973582	2000	1	"""n/a"""	2
975850	2000	1	752	1
978103	2000	1	655	1
980372	2000	1	558	1
982640	2000	1	"""n/a"""	2
984909	2000	0	0	1
987146	2000	1	515	1
989431	2000	1	"""n/a"""	2
991684	2000	1	683	1
993968	2000	1	525	1
996221	2000	1	524	1
998490	2000	0	"""n/a"""	2
1000758	2000	1	727	1
1003027	2000	1	954	1
1005280	2000	1	521	1
1007549	2000	0	"""n/a"""	2
1009817	2000	0	0	1
1012070	2000	0	449	1
1014339	2000	1	"""n/a"""	2
1016608	2000	1	596	1
1018876	2000	1	690	1
1021129	2000	1	585	1
1023382	2000	1	862	1
1025666	2000	1	"""n/a"""	2
1027919	2000	1	506	1
1030172	2000	0	0	1
1032457	2000	1	"""n/a"""	2
1034710	2000	0	0	1
1036994	2000	1	"""n/a"""	2
1039247	2000	1	548	1
1041516	2000	0	"""n/a"""	2
1043784	2000	0	561	1
1046037	2000	1	554	1
1048290	2000	1	514	1
1050574	2000	1	"""n/a"""	2
1052827	2000	1	960	1
1055096	2000	1	"""n/a"""	2
1057349	2000	1	966	1
1059633	2000	1	583	1
1061887	2000	0	"""n/a"""	2
1064139	2000	1	750	1
1066423	2000	1	749	1
1068692	2000	0	506	1
1070946	2000	1	"""n/a"""	2
1073214	2000	1	"""n/a"""	2
1075467	2000	1	746	1
1077752	2000	0	779	1
1080020	2000	0	321	1
1082274	2000	0	"""n/a"""	2
1084526	2000	1	478	1
1086811	2000	1	"""n/a"""	2
1089080	2000	1	670	1
1091348	2000	1	"""n/a"""	2
1093601	2000	1	728	1
1095870	2000	1	537	1
1098138	2000	0	"""n/a"""	2
1100407	2000	0	0	1
1102660	2000	1	490	1
1104913	2000	1	910	1
1107197	2000	1	553	1
1109451	2000	0	"""n/a"""	2
1111703	2000	1	558	1
1113988	2000	1	"""n/a"""	2
1116256	2000	1	701	1
1118509	2000	1	805	1
1120762	2000	0	0	1
1123047	2000	1	926	1
1125315	2000	1	"""n/a"""	2
1127568	2000	1	709	1
1129821	2000	1	741	1
1132106	2000	1	"""n/a"""	2
1134374	2000	1	542	1
1136643	2000	1	537	1
1138896	2000	1	714	1
1141165	2000	0	"""n/a"""	2
1143433	2000	0	0	1
1145686	2000	1	668	1
1147939	2000	0	790	1
1150223	2000	0	"""n/a"""	2
1152476	2000	1	567	1
1154729	2000	1	412	1
1156998	2000	1	592	1
1159282	2000	0	"""n/a"""	2
1161535	2000	1	486	1
1163788	2000	1	874	1
1166072	2000	0	0	1
1168341	2000	1	"""n/a"""	2
1170594	2000	0	684	1
1172863	2000	1	920	1
1175131	2000	1	"""n/a"""	2
1177384	2000	0	0	1
1179637	2000	1	558	1
1181906	2000	1	582	1
1184190	2000	1	"""n/a"""	2
1186443	2000	0	0	1
1188696	2000	0	921	1
1190981	2000	0	"""n/a"""	2
1193249	2000	1	506	1
1195502	2000	1	610	1
1197755	2000	1	857	1
1200040	2000	1	"""n/a"""	2
1202308	2000	0	0	1
1204561	2000	1	528	1
1206830	2000	1	"""n/a"""	2
