onset	duration	ACC	RT	condition
1376744	2000	1	660	1
1379012	2000	1	483	1
1381265	2000	1	441	1
1383549	2000	0	"""n/a"""	2
1385818	2000	1	553	1
1388071	2000	1	789	1
1390340	2000	1	"""n/a"""	2
1392593	2000	1	827	1
1394862	2000	0	"""n/a"""	2
1397114	2000	1	579	1
1399383	2000	1	501	1
1401667	2000	1	489	1
1403921	2000	1	"""n/a"""	2
1406173	2000	1	622	1
1408442	2000	1	272	1
1410710	2000	1	357	1
1412979	2000	1	"""n/a"""	2
1415232	2000	1	583	1
1417516	2000	1	481	1
1419770	2000	0	"""n/a"""	2
1422022	2000	1	594	1
1424291	2000	1	843	1
1426560	2000	1	426	1
1428844	2000	1	536	1
1431098	2000	0	"""n/a"""	2
1433350	2000	1	528	1
1435619	2000	1	674	1
1437887	2000	0	0	1
1440156	2000	1	"""n/a"""	2
1442409	2000	1	810	1
1444694	2000	1	"""n/a"""	2
1446962	2000	1	891	1
1449215	2000	1	924	1
1451468	2000	0	0	1
1453737	2000	0	"""n/a"""	2
1483132	2000	1	636	1
1485400	2000	1	402	1
1487653	2000	1	301	1
1489906	2000	1	366	1
1492190	2000	1	"""n/a"""	2
1494443	2000	1	436	1
1496696	2000	1	471	1
1498965	2000	1	345	1
1501249	2000	1	"""n/a"""	2
1503502	2000	1	465	1
1505755	2000	0	0	1
1508039	2000	1	478	1
1510293	2000	1	"""n/a"""	2
1512545	2000	1	712	1
1514814	2000	1	566	1
1517083	2000	1	618	1
1519367	2000	1	"""n/a"""	2
1521620	2000	1	764	1
1523873	2000	1	667	1
1526157	2000	1	"""n/a"""	2
1528426	2000	1	674	1
1530679	2000	1	516	1
1532932	2000	1	385	1
1535201	2000	1	600	1
1537485	2000	0	"""n/a"""	2
1539738	2000	1	635	1
1542007	2000	0	"""n/a"""	2
1544275	2000	0	"""n/a"""	2
1546544	2000	1	281	1
1548798	2000	0	"""n/a"""	2
1551050	2000	1	371	1
1553334	2000	1	605	1
1555587	2000	1	633	1
1557856	2000	1	"""n/a"""	2
1560109	2000	1	354	1
1562393	2000	1	480	1
1564646	2000	1	340	1
1566914	2000	0	"""n/a"""	2
1569183	2000	0	323	1
1571437	2000	1	"""n/a"""	2
1573705	2000	1	789	1
1575958	2000	0	0	1
1578210	2000	1	524	1
1580478	2000	0	"""n/a"""	2
1582731	2000	1	389	1
1584983	2000	1	567	1
1587236	2000	0	"""n/a"""	2
1589488	2000	0	259	1
1591757	2000	1	510	1
1594026	2000	0	"""n/a"""	2
1596278	2000	1	567	1
1598547	2000	1	390	1
1600831	2000	1	"""n/a"""	2
1603084	2000	1	427	1
1605337	2000	1	359	1
1607622	2000	0	"""n/a"""	2
1609890	2000	1	558	1
1612143	2000	1	460	1
1614396	2000	1	729	1
1616681	2000	1	"""n/a"""	2
1618950	2000	1	895	1
1621202	2000	1	995	1
1623455	2000	1	975	1
1625739	2000	0	"""n/a"""	2
1628008	2000	1	594	1
1630261	2000	0	0	1
1632530	2000	0	"""n/a"""	2
1634798	2000	1	798	1
1637051	2000	1	891	1
1639304	2000	1	654	1
1641573	2000	1	482	1
1643857	2000	1	"""n/a"""	2
1646127	2000	1	381	1
1648379	2000	1	553	1
1650647	2000	1	561	1
1652901	2000	1	"""n/a"""	2
1655169	2000	1	572	1
1657422	2000	1	502	1
1659706	2000	1	"""n/a"""	2
1661976	2000	1	608	1
1664228	2000	1	451	1
1666481	2000	1	486	1
1668765	2000	0	"""n/a"""	2
1671018	2000	1	671	1
1673271	2000	1	842	1
1675540	2000	1	653	1
1677809	2000	0	"""n/a"""	2
1680061	2000	1	521	1
1682346	2000	0	"""n/a"""	2
1684614	2000	1	504	1
1686868	2000	0	"""n/a"""	2
1689120	2000	1	516	1
1691389	2000	0	0	1
1693673	2000	1	"""n/a"""	2
1695926	2000	1	644	1
1698179	2000	1	692	1
1700448	2000	0	539	1
1702732	2000	1	"""n/a"""	2
1705002	2000	1	533	1
1707254	2000	1	409	1
1709507	2000	1	499	1
1711791	2000	0	"""n/a"""	2
1714044	2000	1	487	1
1716297	2000	1	414	1
1718581	2000	1	505	1
1720834	2000	1	486	1
1723103	2000	1	"""n/a"""	2
1725373	2000	1	"""n/a"""	2
1727640	2000	1	806	1
1729894	2000	0	"""n/a"""	2
1732146	2000	1	548	1
1734430	2000	0	0	1
1736684	2000	1	"""n/a"""	2
1738952	2000	1	986	1
1741220	2000	0	0	1
1743489	2000	0	0	1
1745743	2000	1	"""n/a"""	2
1747995	2000	1	721	1
1750279	2000	0	0	1
1752533	2000	1	"""n/a"""	2
